username	time	date	city	tweet	flixbus	bahn	blablacar	country
riots_and_cats	14:08:26	18.11.2017		50 min Verspätung fürn IC der nach HH 1 Stunde fährt. Fick dich Bahn	0	1	0	Ⓐ
Pippilotta_here	14:08:26	18.11.2017		RT @bpol_koblenz: Ärger bei der Fahrscheinkontrolle im #Zug bei #Reiskirchen - Mann verletzt #Zugbegleiter durch Kopfnuss # bpol ermi… 	0	1	0	Nordrhein-Westfalen
vacilar	14:09:02	18.11.2017	Baden-Württemberg	@1893Sarah Was macht der Rest im Zug ? Zusehen oder wegschauen ?	0	1	0	 Deutschland
Radiobetreiber_	14:09:21	18.11.2017		Drittliga-Spiel verschoben - Bahn fuhr Fußball-Fans in falsche Richtung! https://t.co/ZUcHUynV6a https://t.co/UpU3JvFzSl	0	1	0	
HELMA__D	14:09:22	18.11.2017		Grade im Zug einen polit.aktiven jungen Mann getroffen (links...☺),war  'ne lebendige Unterhaltung...😀👍	0	1	0	
Passion_FM	14:09:29	18.11.2017		Drittliga-Spiel verschoben - Bahn fuhr Fußball-Fans in falsche Richtung! https://t.co/wRFw5I9FG1	0	1	0	Korbach
ArnoRode1967	14:09:52	18.11.2017	Gummersbach	RT @HolgerEwald1: Brutaler Übergriff ausländischer Jugendlicher in Wiener U-Bahn - 18-Jährige als Retterin https://t.co/amkODWk8ka	0	1	0	 Deutschland
metronom_RE2	14:10:03	18.11.2017		82819 Uelzen → Göttingen hat in Großburgwedel (planmäßig 13:56) +10 min. Grund: Überholung durch einen anderen Zug .	0	1	0	
holimuk	14:10:08	18.11.2017		Schweiz: Blockchain-Identität für Zug, E-ID fürs ganze Land https://t.co/stWx5CSeT6 Digitale Identität immer mehr L… https://t.co/g6DTKXaanY	0	1	0	
MGieselmann	14:10:09	18.11.2017	Ratingen	RT@holimuk Schweiz: Blockchain-Identität für Zug, E-ID fürs ganze Land https://t.co/chOtjcIRgm Digitale Identität i… https://t.co/oPCIaVTGkt	0	1	0	 Germany
PotsdamReport	14:10:14	18.11.2017	Potsdam	#Berlin: Beim Überqueren der Bahngleise von U-Bahn erfasst https://t.co/hHs6UkpWZ0 https://t.co/0zz3P6T6wB https://t.co/Bu9dSBKpVZ	0	1	0	 Deutschland
thommy_76	14:10:16	18.11.2017		Christa de Carouge, wonderful exhibition of the Swiss fashion designer at Kunsthaus Zug… https://t.co/SFLX6Ndr3m	0	1	0	Switzerland
sannysc94	14:10:19	18.11.2017		"Die Deutsche Bahn AG sucht einen 
#Ingenieur #Nachrichtentechnik als Senior #Planungsingenieur #Telekommunikation (… https://t.co/mYZyp0Gom8"	0	1	0	
PaulOberleitner	14:10:28	18.11.2017		RT @DB_Presse: Nicht weinen, liebe Italiener: Ab 10. Dezember gibt es einen neuen Zug von Mailand ins Land des Weltmeisters ... 😉… 	0	1	0	
MerkelNo	14:10:47	18.11.2017	München	RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	 Bayern
haekelelse	14:10:48	18.11.2017	Nrw	"RT @TanjaRuss_Autor: Guten Morgen liebe TL☺☕☕
Tage, die damit beginnen, dass man in der Bahn stehen muss werden meist käse 😳
Wünsche euc… "	0	1	0	 nähe Dortmund
ScienceMarchHD	14:10:50	18.11.2017	Heidelberg	💛 DANKE an alle, die Wissen mit diesem Engagement aufbereiten und frei zugänglich machen! &amp; DANKE an all jene, die… https://t.co/BRAnw7gHOK	0	1	0	 Deutschland
Bummel89	14:11:04	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	
1893Sarah	14:11:28	18.11.2017		@vacilar Erstmal nicht viel, als ich aber aufgestanden und mir Hilfe gesucht habe sehr viel, zum Glück. Wurde dann… https://t.co/Dv0MKm9Gal	0	1	0	
TheRealOne88	14:11:30	18.11.2017		RT @Swisscom_News_d: Swisscom ist jetzt Teil von #opendata. Frei zugänglich sind 26 Datensätze zu Standorten von Antennen, Public WLAN,… 	0	1	0	
nordwestnews24	14:11:32	18.11.2017	Bremen	#metronom: 82020 Bremen Hbf → Hamburg Hbf hat in Rotenburg(Wümme) (planmäßig 13:54) +11 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
Eisenbahnrecht	14:11:51	18.11.2017		Amts- und Landgericht München entscheiden zugunsten #Eisenbahnverkehrsunternehmen - #Fahrgast, der beim Einsteigen… https://t.co/WEjwjvRoLh	0	1	0	Leipzig
Zallfon	14:12:02	18.11.2017		@Lafrono Noch besser ist es wenn du 2 Stunden auf eine Bahn wartest, weil bereit 2 abgesagt worden sind. Du dann en… https://t.co/adAx6wsL2k	0	1	0	milchstraße orion-arm erde
AtorElabor	14:13:03	18.11.2017		RT @ScienceMarchHD: 💛 DANKE an alle, die Wissen mit diesem Engagement aufbereiten und frei zugänglich machen! &amp; DANKE an all jene, die… 	0	1	0	Auch: PhiloSozBioMathsFoto
Telekom_hilft	14:13:08	18.11.2017	Bonn	@FipXDKappa Mit welcher Geschwindigkeit synchronisiert sich denn dein Router? ^db	0	1	0	 Deutschland
stoerticker	14:13:14	18.11.2017		[S-Bahn M]  2. Update S 7 #Wolfratshausen: #Ersatzverkehr mit #Bus und #Taxis   +++ https://t.co/BV7yz1DFAi	0	1	0	http://app.stoerticker.de
MAFAKARA2016	14:13:21	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	
franziskam108	14:13:25	18.11.2017	Wien	RT @unzensuriert: Brutaler Übergriff ausländischer Jugendlicher in Wiener U-Bahn - 18-Jährige als Retterin https://t.co/vhVDS63s2t	0	1	0	 Österreich
Tobias_Mende	14:13:46	18.11.2017	Lübeck	RT @SCC_at_DATEV: Time for a break 🍴 #gdcr2017 #coderetreat @SCC_at_DATEV /db https://t.co/W9KEPZZHD2	0	1	0	 Germany
TomEdelkowski	14:13:51	18.11.2017	Vienna	@nico_rosberg wie wir in Österreich sagen: Leiwande Werbung für die Bahn, mir gfoits 😁😁	0	1	0	 Austria
bahnbilder	14:13:55	18.11.2017		LTE Netherland mit der MRCE Dispo ES 64 F4 E-200 und KLV-ZUg am 09.11.17 Ber #karow900de https://t.co/76lj9g8tTz https://t.co/aZ3aT4FPwg	0	1	0	Berlin
AndreWe620716	14:14:18	18.11.2017	Berlin	RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	 Deutschland
_maaayr	14:14:23	18.11.2017	Stuttgart	rentner und kinder sind die schlimmsten menschen im zug!	0	1	0	 Deutschland
1893Sarah	14:14:29	18.11.2017		@two_four_two Das vor allem. Ich will keine Angst vorm Zug fahren haben müssen...	0	1	0	
sannysc94	14:14:50	18.11.2017		"Die Deutsche Bahn sucht:
Consultant #Assetmanagement &amp; #Infrastruktur (w/m)
https://t.co/8oPJhwkR2d
#job #jobs… https://t.co/RMUCyxNUOS"	0	1	0	
Telekom_hilft	14:15:02	18.11.2017	Bonn	@BitFire360 Ist bereits in Arbeit und auch bei uns angekommen. ^db	0	1	0	 Deutschland
1893Sarah	14:15:16	18.11.2017		@webi1893 @vacilar Auf jeden Fall! Die haben dem Typen auch ordentlich die Meinung gesagt, dann ist er aus dem Zug raus.	0	1	0	
UnSandraTitled	14:15:23	18.11.2017		@Zukunftsseele Zumal ich dann da auch schlafen müsste, mit dem Zug hinfahren, dann da auch irgendwie hinkommen ...… https://t.co/6ZLqmGUYJe	0	1	0	Gallifrey
Muschelschloss	14:15:27	18.11.2017	München (Munich	die #Bahn 😊😀 https://t.co/tijwiVvlqA	0	1	0	 Germany)
AugustFinger	14:15:45	18.11.2017		@ChristinaZue Du schaffst es noch, auf den Zug aufzuspringen! Vielleicht hätte unboxing ja gepasst.	0	1	0	
Ritch_YT	14:16:02	18.11.2017	Paris	„Und ne Bahn Koks am Abend ist doch harmlos und schlafen kann ich trotzdem denn ich Plan schon seit Jahren mein Leb… https://t.co/kAAiKCDvk7	0	1	0	 Frankreich
fhessen1	14:16:03	18.11.2017		RT @unzensuriert: Brutaler Übergriff ausländischer Jugendlicher in Wiener U-Bahn - 18-Jährige als Retterin https://t.co/vhVDS63s2t	0	1	0	Hessen
TrainLexLuger	14:16:06	18.11.2017		DB 186 339-8 &amp; ECR 186 315-8 mit leerem Autozug in Dudweiler: https://t.co/dJ3FvMIXvT über @YouTube	0	1	0	
sscschaffer	14:16:14	18.11.2017		RT @unzensuriert: Brutaler Übergriff ausländischer Jugendlicher in Wiener U-Bahn - 18-Jährige als Retterin https://t.co/vhVDS63s2t	0	1	0	Austria
sliceoft	14:16:28	18.11.2017		@pixi_panic @xRylah two dots kann ich auch nur empfehlen zum zeit totschlagen! Spiel ich immer in der Bahn :D	0	1	0	Köln
Brocklers	14:17:10	18.11.2017		The Bahn Daily wurde soeben publiziert! https://t.co/PAxhuLZHJz Vielen Dank an @KoelnMeschenich @GreveBus #digitalisierung #handelsblatt	0	1	0	Nordbayern
MGieselmann	14:17:10	18.11.2017	Ratingen	RT@Brocklers The Bahn Daily wurde soeben publiziert! https://t.co/I3GNhXCWyD Vielen Dank an @KoelnMeschenich… https://t.co/bLW8XS4WPv	0	1	0	 Germany
HolgerEwald1	14:17:19	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	köln
MARKANTdjPOOL	14:17:35	18.11.2017		RT @Mingablog: Wie verfährt man sich mit einem Zug? 😂 https://t.co/zTODLepfdj	0	1	0	
NahverkehrHH	14:17:42	18.11.2017		RT @Kopfcineast: Zug fährt 20 Sekunden zu früh ab - Bahn entschuldigt sich https://t.co/TWsYaC8CmN via @rponline @Aus_der_UBahn @stuttgarte…	0	1	0	Hamburg
Arago0	14:17:58	18.11.2017		RT @unzensuriert: Brutaler Übergriff ausländischer Jugendlicher in Wiener U-Bahn - 18-Jährige als Retterin https://t.co/vhVDS63s2t	0	1	0	
MarcoHannover96	14:18:21	18.11.2017	Region Hannover	"Drittliga-Spiel verschoben - Bahn fuhr Fußball-Fans in falsche Richtung! https://t.co/Y41CPegdzp

ja was soll man zur DB noch sagen..."	0	1	0	 Niedersachsen
1_FCM	14:18:44	18.11.2017		12‘|0:0 gelbe Karte für #Rother, der einen Angriff nach seinem Fehler unterbindet. Freistoß @fortuna_koeln von der rechts Bahn #FORFCM	0	1	0	Magdeburg
Schokodrakoni	14:18:53	18.11.2017		"RT @Grolmori: Teenager im Zug belauscht:

„Arbeit ist voll krass. Da muss man ja 40 Stunden in der Woche hin.“

„Dafür hast du di… "	0	1	0	Folsense
83Schildi	14:18:53	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	Zugspitze
FayGuevara	14:19:07	18.11.2017		Ich komm in die Bahn - FULL!	0	1	0	Deutschland
dritteliga	14:19:12	18.11.2017		https://t.co/o0w2d8nZeB	0	1	0	Deutschland
nasanasal	14:19:21	18.11.2017		RT @bpol_koblenz: Ärger bei der Fahrscheinkontrolle im #Zug bei #Reiskirchen - Mann verletzt #Zugbegleiter durch Kopfnuss # bpol ermi… 	0	1	0	Deutschland
MartinaFuchs81	14:20:44	18.11.2017		RT @HolgerEwald1: Brutaler Übergriff ausländischer Jugendlicher in Wiener U-Bahn - 18-Jährige als Retterin https://t.co/amkODWk8ka	0	1	0	Deutschland WBN
sannysc94	14:21:11	18.11.2017		"Die Deutsche Bahn AG sucht einen 
#Bauingenieur #Bauüberwachung / #Baubetriebsplanung  (w/m)… https://t.co/sQDAfsg3ml"	0	1	0	
RalphJanik	14:21:23	18.11.2017	Wien	Sitze im Zug neben mir reden zwei Teenie Mädchen über Instagram, wer wem folgt, entfolgt und wer wen stalket. Sehe… https://t.co/hT9EneIUt6	0	1	0	 Österreich
161Schlotle	14:21:26	18.11.2017	Marbach am Neckar	RT @Mingablog: Wie verfährt man sich mit einem Zug? 😂 https://t.co/zTODLepfdj	0	1	0	 Deutschland
melonenkid	14:21:55	18.11.2017		"Wenn man 3h Zug fahren muss seine Kopfhörer aber vergessen hat
RIP (GIF geht net bc schlechtes Internet also doppel Rip)"	0	1	0	Space
_IntheOcean_	14:21:59	18.11.2017		@GongBaoJB Ich renne sowieso immer, wenn ich zur Bahn muss, ich weiß ja nicht, ob der Fahrer einfach die Haltestelle früher verlässt	0	1	0	
DRZGL	14:22:01	18.11.2017		RT @Mingablog: Wie verfährt man sich mit einem Zug? 😂 https://t.co/zTODLepfdj	0	1	0	Deutschland
verspiegelt	14:22:02	18.11.2017	Berlin	Wieso riechts hier in der Bahn nach Sellerie ?	0	1	0	 Deutschland
Fernbusmap	14:22:22	18.11.2017		New Fernbus News (Bei der SBB bahnt sich eine Ticket-Revolution an: «Mobilität verändert sich grundlegend») has... https://t.co/cao3ujQQhs	1	1	0	
jdiaz_berlin	14:22:46	18.11.2017		RT @edew_enibas: Sitting in the S-Bahn to Berlin &amp; already missing the vibe and spirit of #AgileTD. Thank you to so many people for… 	0	1	0	Berlin
slumberknut	14:23:10	18.11.2017		@zeitonline 1: in der ch dauern prozesse oft jahre. grosse projekte (z.b. u-bahn in zürich) können nicht realisiert… https://t.co/Nv2Hp2zgjS	0	1	0	
Gedankenrausch1	14:23:54	18.11.2017		Er mußte sich nur kurz erholen... https://t.co/dNyS75OQVm	0	1	0	Deutschland
erixxinfo	14:24:03	18.11.2017		Zug 83720 von Hannover Hbf nach Buchholz(Nordheide) verkehrt heute mit 22 min Verspätung ab Soltau(Han) (planmäßige Abfahrt 14:01).	0	1	0	
Jenson4Glubb	14:24:20	18.11.2017		@Schmiso geile Vorstellung heute. danke, so wie früher bei #rannfl #glubb #fcn ... mit Zug zum Korb ... 😉	0	1	0	300km vom Max-Morlock-Stadion
streuner_tomate	14:24:26	18.11.2017		RT @HNXverbot: Informationen über Schwangerschafftsabbrüche müssen niedrigschwellig zugänglich sein! Weg mit §219a! https://t.co/9mzff41UxS	0	1	0	
melonenkid	14:24:37	18.11.2017		"Wenn man 3h Zug fahren muss seine Kopfhörer aber vergessen hat:
RIP (GIF geht net bc schlechtes Internet also doppel Rip)"	0	1	0	Space
sannysc94	14:24:55	18.11.2017		"Die Deutsche Bahn AG sucht:
Projektingenieur #Bauingenieurwesen oder #Elektrotechnik (w/m)
https://t.co/Y3U5lde2h3… https://t.co/VxP2kio02v"	0	1	0	
Leo27027232	14:24:58	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	Schweiz
metronom4me	14:25:02	18.11.2017		82020 Bremen Hbf → Hamburg Hbf hat in Tostedt (planmäßig 14:09) +15 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
JB98592421	14:25:24	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	
Schlicktau	14:25:33	18.11.2017	52.488812	@DB_Bahn @NordWestBahn Danke für die schnelle Antwort👍, war eine Nachfrage für eine Freundin, die heute eine Info a… https://t.co/sDV0MmO2P8	0	1	0	13.328317
Telekom_hilft	14:26:00	18.11.2017	Bonn	@Atomzwieback Schreib uns gerne worum es geht in einer DM. Bitte auch eine Rückrufnummer mit angeben. https://t.co/Vc3XI0BnQF ^db	0	1	0	 Deutschland
Upshot7	14:26:07	18.11.2017		RT @HNXverbot: Informationen über Schwangerschafftsabbrüche müssen niedrigschwellig zugänglich sein! Weg mit §219a! https://t.co/9mzff41UxS	0	1	0	
FariD_Parsi	14:26:09	18.11.2017	Schweizer-Reneke	"RT @NaimehNamjoo: سایت میزان وابسته به قوه قضاییه در مطلبی احمدی نژاد و اطافیانش را ""فرقه زنبیلیه"" نامیده 

https://t.co/dbpFeSBj2O"	0	1	0	 South Africa
Banane0711	14:26:21	18.11.2017		RT @Gelbkopfamazone: Obwohl die DB am Flughafen Baurecht hat, baut sie nicht! Die Klage der Schutzgemeinschaft #Filder scheint ihr große… 	0	1	0	
nordwestnews24	14:26:26	18.11.2017	Bremen	#metronom: 82020 Bremen Hbf → Hamburg Hbf hat in Tostedt (planmäßig 14:09) +15 min. Grund: Überholung durch einen anderen Zug .	0	1	0	 Deutschland
NikiSchmoelz	14:27:11	18.11.2017	Wien	RT @F1eIipe: Bahn fahren wird zum modernen Lebensstils. Bald schon auf allen Strecken. https://t.co/GqeOMEhbpj	0	1	0	 Österreich
chipsfisch	14:27:50	18.11.2017		@annalalavande Züge. Immerzu habe ich Alpträume mit Zügen. Meistens sitze ich im falschen Zug, aber sehr oft irre i… https://t.co/eWazDNz4Zu	0	1	0	
real_mos	14:28:52	18.11.2017		Für 48,55€ Köln-München und zurück in der 1. Klasse. Ich glaube der Preis kann sich sehen lassen. #bahn	0	1	0	Köln
Telekom_hilft	14:29:01	18.11.2017	Bonn	@Mimorics Ausbau soll ca. Mitte Dezember abgeschlossen sein. Hat sich leider etwas verschoben.^db	0	1	0	 Deutschland
pandanouk	14:29:11	18.11.2017		Muahaha, die Bahn hat mir n 10€-Gutschein geschenkt und mit dem hab ich ein Tagesticket für Regionalverkehr mehr al… https://t.co/bMqWIytKeL	0	1	0	
TAGEBLATTonline	14:29:20	18.11.2017	Stade	16-Jähriger schwer verletzt auf U-Bahn-Dach gefunden #Hamburg https://t.co/lmONhSSWGZ https://t.co/SzWFlZ26cE	0	1	0	 Deutschland
JGSnowflake	14:29:27	18.11.2017		Unglaubliche Weichenpanne! Bahn schickt Zwickau-Fans aufs Abstellgleis https://t.co/4cV0mzHi9T	0	1	0	Krušné hory
wutzi1980	14:29:38	18.11.2017		"RT @BILD_FSVZwickau: Darum wurde der Anpfiff verschoben! #KSCFSV 
https://t.co/oy5Vp3TFUY"	0	1	0	
sannysc94	14:29:44	18.11.2017		"Die Deutsche Bahn AG sucht einen 
#Prozessmanager Lean #Management in der #Instandhaltung (w/m)… https://t.co/FENi3fM5v1"	0	1	0	
Regio_NRW	14:30:01	18.11.2017		#RE57 Teilausfall ab #Brilon Wald (15:08) &gt; Brilon Stadt (15:16) &amp; Brilon Stadt (15:39) &gt; Brilon Wald (15:49). Störung am Zug	0	1	0	Düsseldorf
FOCUS_TopNews	14:30:07	18.11.2017		Unfall in Hamburg - Fahrgäste sehen zufällig Jugendlichen auf U-Bahn-Dach liegen - schwer verletzt https://t.co/EkttmCgcsT	0	1	0	Deutschland
focus_hamburg	14:30:23	18.11.2017	Hamburg	Unfall in Hamburg - Fahrgäste sehen zufällig Jugendlichen auf U-Bahn-Dach liegen - schwer verletzt https://t.co/FXvfDXiv1v	0	1	0	 Deutschland
focus_regional	14:30:26	18.11.2017		Unfall in Hamburg - Fahrgäste sehen zufällig Jugendlichen auf U-Bahn-Dach liegen - schwer verletzt https://t.co/wUQ2hLwFPp	0	1	0	Deutschland
katharinchen	14:30:58	18.11.2017		"Im Zug. Die Compact-Leserin mir gegenüber liest jetzt in „Organspende. Übertragen Organe Bewusstsein?“
Macht Ihr ma… https://t.co/pC7g3wvNqh"	0	1	0	bonn
c_v_e_n	14:31:55	18.11.2017		"#Berlin #THF #meinTempelhof für unsere Sicherheit sorgt heute Zug ""Einhorn"" der @polizeiberlin  ;-) https://t.co/8xEoAwdgum"	0	1	0	c-base ☠
yoyo_ebooks	14:32:00	18.11.2017		Die einzige App, die in der Bahn stehen und wirklich total laut Schranz hören.	0	1	0	
metronom4me	14:32:01	18.11.2017		82020 Bremen Hbf → Hamburg Hbf hat in Buchholz(Nordheide) (planmäßig 14:17) +14 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
nordwestnews24	14:32:06	18.11.2017	Bremen	#erixxinfo: Zug 83720 von Hannover Hbf nach Buchholz(Nordheide) verkehrt heute mit 22 min Verspätung ab Soltau(Han)… https://t.co/ZktPjfFXHK	0	1	0	 Deutschland
bahnbilder	14:32:15	18.11.2017		Nicht nur der TEE-Zug beehrt die Strecke Bülach - Winterthur, bereits am 23.9.2017 machte dort der Dampftriebwagen… https://t.co/UFIYRSUvNr	0	1	0	Berlin
NvKEntertain	14:32:34	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	Deutschland
DurantUrsula	14:32:39	18.11.2017		Brutaler Übergriff ausländischer Jugendlicher in Wiener U-Bahn - 18-Jährige als Retterin | Unzensuriert.at https://t.co/gv8p2Y6tdN	0	1	0	
loin126	14:33:20	18.11.2017		@senior_witch @HartmutNeubauer @ErikMarquardt @Marisa1712P Motive für den Zug in diese Gebiete sind nicht relevant… https://t.co/jvObvxPQlq	0	1	0	JUGGERNAUT
Telekom_hilft	14:33:41	18.11.2017	Bonn	@Atomzwieback Vielen Dank ist auch angekommen ^db	0	1	0	 Deutschland
gokkel_	14:33:42	18.11.2017		RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	
Bundesliga_club	14:34:07	18.11.2017		"➡ Drittliga-Spiel verschoben - Bahn fuhr Fußball-Fans in falsche Richtung! ⬅
Hier KLICKEN ▶ https://t.co/z5gCIiU0Hy… https://t.co/CVwFFIuSxF"	0	1	0	Deutschland
NFLdeutsch	14:34:20	18.11.2017		RT @Jenson4Glubb: @Schmiso geile Vorstellung heute. danke, so wie früher bei #rannfl #glubb #fcn ... mit Zug zum Korb ... 😉	0	1	0	Deutschland
Dranske1	14:34:25	18.11.2017		Welche eine wertvolle Kultur, die darüber hinaus noch enormen Respekt älteren Menschen gegenüber beinhaltet. https://t.co/vvkywbq9hh	0	1	0	
ScullyDi	14:34:41	18.11.2017	Hamburg	"Kochduell S-Bahn special
Das nächste große Ding bei vox? https://t.co/CoCAVQxx8a"	0	1	0	 Deutschland
Alesiste	14:35:00	18.11.2017	Linz	RT @anna_IIna: Zwei Promille: 35-jähriger Asylwerber bespuckt DB-Mitarbeiter und schlägt Bundespolizisten gegen den Kopf. Kurze Ge… 	0	1	0	 Austria
metronom4me	14:35:01	18.11.2017		82020 Bremen Hbf → Hamburg Hbf hat in Buchholz(Nordheide) (planmäßig 14:19) +14 min. Grund: Überholung durch einen anderen Zug .	0	1	0	Uelzen, Niedersachsen, Germany
PauleHasi13	14:35:05	18.11.2017		RT @Einzelfallinfos: #Nettetal: Zur Abschiebung ausgeschriebener Marokkaner hat bereits in #Österreich, der #Schweiz,den #Niederlanden u… 	0	1	0	
ShananJanie	14:35:07	18.11.2017	Arizona	Unfall in Hamburg - Fahrgäste sehen zufällig Jugendlichen auf U-Bahn-Dach liegen - schwer verletzt	0	1	0	 USA
oliverg	14:35:24	18.11.2017		@Luisante @Lufthansa_DE Und verbraucht mehr CO2 als ne S-Bahn auf grünem Strom ;)	0	1	0	Germany
Olaf_Kutzmutz	14:36:05	18.11.2017		"Ein Erste-Klasse-Abteil, aber für Grundschüler
#wasfehlt #db"	0	1	0	
SparVolltreffer	14:36:11	18.11.2017		Ebay Herrenuhren Casio Digitaluhr DB-360N-1AEF Armbanduhr Herren Edelstahl Silber watch NEU: EUR…… https://t.co/V3FQHiEkVl	0	1	0	Germany
Passion_FM	14:36:13	18.11.2017		Unfall in Hamburg - Fahrgäste sehen zufällig Jugendlichen auf U-Bahn-Dach liegen - schwer verletzt… https://t.co/a7rkui5qSg	0	1	0	Korbach
DomeniktvNEWS	14:36:16	18.11.2017		Unfall in Hamburg - Fahrgäste sehen zufällig Jugendlichen auf U-Bahn-Dach liegen - schwer verletzt https://t.co/VTjEBxeR60	0	1	0	Deutschland
hdsvivs	14:36:18	18.11.2017		ICH HASSE DIE BAHN SO SEJR	0	1	0	•|i|•Øi+!].[
Johannis_Beere	14:36:18	18.11.2017	Gotha	@Roland_ff @dpa @tzmuenchen Ob Mann oder Frau entscheiden die Gene. Es gibt XY und XX Chromosomensätze, und nur ein… https://t.co/hqy0TeiHVY	0	1	0	 Deutschland
